id,name,city,state,lat,lng,operator,usage_type,connector_type,power_kw,chargers_total,chargers_available,status,price_per_kwh,renewable_pct,grid_load,created_at,address,availability,contact,isValidated,issue,lattitude,longitude,notes,phones,pincode,pricing,stationid,type
st_0566,V Charge Hub - ChargeMOD,Karuvatta,Kerala,9.31425028332201,76.42910773148486,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,3.0,2.0,limited,7.3,62.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0569,Quick Charge EVCS - ChargeMOD,Karuvatta,Kerala,9.315750048885038,76.40122120264317,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,4.0,3.0,limited,11.2,42.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0573,Phills Hub EVCS - ChargeMOD,Pathanamthitta,Kerala,9.316652369390567,76.80090226904508,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,4.0,1.0,limited,9.4,39.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0574,Pamba KSEB EVCS - ChargeMOD,Pamba,Kerala,9.41237811869347,77.069968563425,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,3.0,2.0,limited,10.7,56.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0578,EVOK Pathanamthitta - ChargeMOD,Pathanamthitta,Kerala,9.306222052286829,76.80366578189017,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,3.0,2.0,limited,8.9,53.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0579,Green Plug EVCS - ChargeMOD,Chengannur,Kerala,9.27184465707772,76.65508788685014,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,2.0,0.0,busy,10.2,70.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0580,PTC Arcade - ChargeMOD,Chengannur,Kerala,9.3012934024366,76.63077878361092,ChargeMod (IN),Public - Membership Required,CCS (Type 2),90.0,1.0,0.0,busy,11.5,87.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0582,Muzhangodayil EVCS - ChargeMOD,Harippad,,9.251673852976054,76.48723263635628,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,3.0,2.0,limited,7.1,50.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0583,Askar EV - ChargeMOD,Mavelikkara,Kerala,9.23250558016045,76.53790278235039,ChargeMod (IN),Public - Membership Required,CCS (Type 2),25.0,2.0,1.0,limited,8.4,67.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0584,Anaswara Jewellers EVCS - ChargeMOD,Konni,Kerala,9.229128424494249,76.84839128111668,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,9.7,84.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0585,EQ Power Buzz EVCS - ChargeMOD,Paranthal,Kerala,9.187183740570958,76.7092954957807,ChargeMod (IN),Public - Membership Required,CCS (Type 2),25.0,4.0,0.0,busy,11.0,30.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0587,Adhithya Green Power - ChargeMOD,Paranthal,Kerala,9.180307946017875,76.70896676308257,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,2.0,2.0,available,6.6,64.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0588,SR Auto Zone - ChargeMOD,Adoor,Kerala,9.162499405108221,76.71051677559518,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,offline,7.9,81.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0589,Artemis EV Super Charger - ChargeMOD,Mavelikkara,Kerala,9.19888110940816,76.60017650492466,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,4.0,3.0,limited,9.2,27.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0591,Royale Regency (EVOK) - ChargeMOD,Ochira,Kerala,9.130625595290143,76.51429714499987,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,2.0,0.0,busy,11.8,61.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0592,Delight Launch Cafe - ChargeMOD,Kottarakkara,Kerala,9.059350297189395,76.76600396907929,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,13.1,78.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0594,Ente Veedu Interior (EVOK) - ChargeMOD,Kottarakkara,Kerala,9.030351870410753,76.78219777246784,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,3.0,2.0,limited,8.7,41.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0595,Thenmala EVOK - ChargeMOD,Thenmala,Kerala,8.966824195605966,77.05562962995491,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,2.0,1.0,limited,10.0,58.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0596,Plug N Pay EVCS - ChargeMOD,Odanavattom,Kerala,8.935045209787887,76.77241547653307,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,11.3,75.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0597,Kundara KSEB - ChargeMOD,Kundara,Kerala,8.95718585834993,76.67133653462605,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,4.0,4.0,available,12.6,92.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0601,Sree Suprabhatham - ChargeMOD,Kollam,Kerala,8.92696952444845,76.55280314933965,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,4.0,2.0,limited,10.8,89.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0602,Bishop Jerome Nagar (EVOK) EVCS - ChargeMOD,Chinnakkada,Kerala,8.887577413782594,76.58843660568145,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,3.0,2.0,limited,12.1,35.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0604,VOX Xpress Wash (EVOK) - ChargeMOD,Kollam,Kerala,8.87386801577226,76.64100893106445,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,7.7,69.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0605,EVOK Charging Stattion - ChargeMOD,Parippalli,Kerala,8.819673867794634,76.75363730582768,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,4.0,0.0,busy,9.0,86.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0606,Plug N Pay EVCS,Kottarakkara,Kerala,8.935694034983442,76.85104921051595,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,3.0,2.0,limited,10.3,32.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0608,Kottiyam KSEB EVCS - ChargeMOD,Kottiyam,Kerala,8.866370095144688,76.66887781466477,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,12.9,66.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0612,Avananchery KSEB EVCS - ChargeMOD,Attingal,Kerala,8.690987763706332,76.8483977852415,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,11.1,63.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0616,Paruthippara KSEB EVCS - ChargeMOD,Paruthippara,Kerala,8.534933840840353,76.94198425748345,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,offline,9.3,60.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0619,Pattom KSEB EVCS - ChargeMOD,Pattom,Kerala,8.516753527229795,76.9396881766675,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,2.0,1.0,limited,13.2,40.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0622,ANERT EESL - Pinarayi Park,Kannur,Kerala,11.795232100785311,75.49021889997948,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,3.0,2.0,limited,10.1,91.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0625,ANERT EESL - Aahar Restaurant Vadakara,Vadakara,Kerala,11.586364891391128,75.59322033744105,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,4.0,0.0,busy,7.0,71.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0628,ANERT EESL - Moosakkutti Memorial Bus Stand,Perinthalmanna,Kerala,10.97506930502017,76.22228328115467,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,busy,10.9,51.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0631,ANERT EESL - Kanjirappuzha Garden,Mannarkkad,Keral,10.989259255628724,76.5370121393978,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,2.0,1.0,limited,7.8,31.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0634,ANERT EESL - KTDC Aahar Restaurant,Kayamkulam,Kerala,9.149021955063077,76.5129182302341,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,full,6.9,66.0,medium,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0637,ANERT EESL - Kulappulli Bus Stand,Shornur,Kerala,10.781016444981958,76.27832766263366,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,4.0,4.0,available,8.6,62.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0640,ANERT EESL - KILA Thrissur,Thrissur,Kerala,10.601581892750232,76.21488230874665,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,busy,12.5,42.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0643,ANERT EESL - Chittur Thathamangalam Minicipality,Palakkad,Kerala,10.692951545459948,76.7262620829282,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,2.0,1.0,limited,9.4,93.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0646,ANERT EESL - DTPC Idukki Park,Idukki,Kerala,9.849056508967635,76.97740370583625,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,3.0,2.0,limited,13.3,73.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0649,ANERT EESL - Ernakulam,Ernakulam,Kerala,9.97698850139885,76.2778105180987,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,4.0,3.0,limited,10.2,53.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0653,ANERT EESL - Autokast,Cherthala,Kerala,9.63214908494494,76.33300323585775,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,4.0,1.0,limited,8.4,50.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0656,ANERT EESL Milma Diary Plant - EESL,Pathanamthitta,Kerala,9.218788691780205,76.74875398321971,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,busy,12.3,30.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0659,ANERT - EESL Sangamukham - EESL,Thiruvananthapuram,Kerala,8.481014702107387,76.91264314471566,EESL (IN),Public - Membership Required,CCS (Type 2),60.0,2.0,2.0,available,9.2,81.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0663,Apco Hyundai - ChargeZone,Chengala,Kerala,12.508914881020132,75.0447842630179,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,2.0,0.0,busy,7.4,78.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0665,Thiruvangoor EV Fast Charging Station - ChargeMOD,Kozhikode,Kerala,11.382827235535927,75.73593649657082,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,4.0,0.0,offline,10.0,41.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0666,MB#Bridgeway Motors - ChargeZone,Kozhikode,Kerala,11.282498947490096,75.76959949804987,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,3.0,2.0,limited,11.3,58.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0668,KVR Hyundai - ChargeZone,Kozhikode,Kerala,11.279978309110588,75.77048059797019,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,6.9,92.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0670,Grand Hyundai - ChargeZone,Palakkad,Kerala,10.790476610940487,76.65111938555197,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,3.0,2.0,limited,9.5,55.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0674,Kochi Marriot Hotel,Kochi,Kerala,10.029828147933712,76.30813431285094,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,3.0,2.0,limited,7.7,52.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0676,Le Meridien - ChargeZone,Ernakulam,Kerala,9.933863177376937,76.3168740616045,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,10.3,86.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0678,MB#Coastal Star - ChargeZone,Ernakulam,Kerala,9.92299021991826,76.31768924611822,Chargezone (India),Public - Membership Required,CCS (Type 2),90.0,3.0,2.0,limited,12.9,49.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0680,GreenVeel - ChargeZone,Muvattupuzha,Kerala,9.973783778024469,76.6006940918598,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,8.5,83.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0683,Athirampuzha - ChargeZone,Kottayam,Kerala,9.661688305606717,76.55113745755165,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,2.0,2.0,available,12.4,63.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0685,SS Hyundai - ChargeZone,Pathanamthitta,Kerala,9.27774492539669,76.75468311365398,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,4.0,0.0,busy,8.0,26.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0687,GDM Auditorium - ChargeZone,Kayamkulam,Kerala,9.169962388825736,76.49808791886016,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,2.0,0.0,busy,10.6,60.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0689,Hotel Indraprastha - ChargeZone,Karunagappalli,Kerala,9.052355042165443,76.5354608083407,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,4.0,3.0,limited,13.2,94.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0691,Best EVCS - ChargeMOD,Karunagappalli,Kerala,9.046053009129778,76.53663078070491,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,2.0,1.0,limited,8.8,57.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0692,Instacharge EV Fast Charging and Cafe - ChargeZone,Kollam,Kerala,8.915427160815126,76.61486886765475,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,1.0,0.0,busy,10.1,74.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0695,Chungath Sprise Hyundai - ChargeZone,Kollam,Kerala,8.911104862076982,76.62735315845515,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,2.0,2.0,available,7.0,54.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0697,KVE Charge - Charge-Zone,Varkkala,Kerala,8.737548356185881,76.70789801259404,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,4.0,4.0,available,9.6,88.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0699,Marvel Paints - ChargeZone,Thiruvananthapuram,Kerala,8.535706208418148,76.96526204012382,Chargezone (India),Public - Membership Required,CCS (Type 2),30.0,2.0,0.0,busy,12.2,51.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0701,Raj Residency - Zeon,Kanhangad,Kerala,12.304241742478752,75.0970417808558,Zeon Charging,Public - Membership Required,CCS (Type 2),50.0,4.0,2.0,limited,7.8,85.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0702,Koodali SCB,Kannur,Kerala,11.927016595657648,75.50042206155453,Zeon Charging,Public - Membership Required,CCS (Type 2),30.0,3.0,2.0,limited,9.1,31.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0703,Co-Operqative Bank - Zeon,Kathirur,Kerala,11.787885590422787,75.53302104514765,Zeon Charging,Public - Membership Required,CCS (Type 2),30.0,2.0,1.0,limited,10.4,48.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0706,Down Town Mall - Zeon,Thalasseri,Kerala,11.745123385253223,75.49541917459942,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,3.0,2.0,limited,7.3,28.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0707,Issacs Centre Square - Zeon,Sulthan Batheri,Kerala,11.661242260762604,76.25568142399845,(Unknown Operator),Public - Membership Required,CCS (Type 2),24.0,2.0,2.0,available,8.6,45.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0708,Great Trails Wayanad by GRT Hotels,Kalpetta,Kerala,11.630455838998556,76.0181458403498,Zeon Charging,"Private - For Staff, Visitors or Customers",Type 2 (Tethered Connector),22.0,1.0,0.0,busy,9.9,62.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0709,Nesto Hypermarket - Zeon,Kalpetta,Kerala,11.603113725229335,76.08314903993465,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,4.0,3.0,limited,11.2,79.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0710,HiLite Mall - Zeon,Kozhikode,Kerala,11.248102467880244,75.83413591969762,Zeon Charging,Public - Membership Required,CCS (Type 2),120.0,3.0,2.0,limited,12.5,25.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0712,HiLite Business Park - Zeon,Kozhikode,Kerala,11.24701615784167,75.83467863520764,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,busy,8.1,59.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0715,Club Sulaimani - Zeon,Kottakkal,Kerala,10.983867426675815,75.99802950416446,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,2.0,1.0,limited,12.0,39.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0716,Nesto Hypermarket Zeon,Thirur,Kerala,10.907726245273935,75.92032568189923,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,busy,13.3,56.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0717,Emirates Mall - Zeon,Edappal,Kerala,10.786020507719895,76.00816181964399,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,4.0,4.0,available,7.6,73.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0718,Hotel Devaragam,Guruvayur,Kerala,10.595622580626454,76.0445984265035,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,3.0,2.0,limited,8.9,90.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0719,Nesto Hypermarket,Thrissur,Kerala,10.539926248084,76.19288757731226,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,2.0,2.0,available,10.2,36.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0720,Dream City Convention Center,Pattikkad,Kerala,10.55587198783526,76.32282252128522,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,1.0,0.0,busy,11.5,53.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0721,Chennai Ananda Bhavan,Thrissur,Kerala,10.512759704324848,76.25891674593504,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,4.0,2.0,limited,12.8,70.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0722,Hilite Mall,Thrissur,Kerala,10.49548871358526,76.25680252890044,Zeon Charging,Public - Membership Required,CCS (Type 2),120.0,3.0,2.0,limited,7.1,87.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0725,Mughal Mall,Kodungallur,Kerala,10.231319020041099,76.19724309794333,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,4.0,0.0,busy,11.0,67.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0726,Maxx Inn M Star,Angamaly,Kerala,10.222723756649074,76.37569774238432,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,3.0,2.0,limited,12.3,84.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0727,Club Mahindra Resort - Cherai Beach,Cherai,Kerala,10.137093999810617,76.18028952544323,Zeon Charging,"Private - For Staff, Visitors or Customers",Type 2 (Tethered Connector),22.0,2.0,1.0,limited,6.6,30.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0729,Grand Mall,Edappalli,Kerala,10.024160422636712,76.30871193061641,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,4.0,3.0,limited,9.2,64.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0731,Gokul Oottupura Restaurant,Edappalli,Kerala,10.011144817352246,76.31249740510384,Zeon Charging,Public - Membership Required,CCS (Type 2),50.0,2.0,2.0,available,11.8,27.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0732,Brunton Boatyard,Cochin,Kerala,9.968304525407731,76.2457094839355,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,1.0,0.0,busy,13.1,44.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0733,Casino Hotel,Kochi,Kerala,9.96143124399039,76.26949095249614,Zeon Charging,Public - Membership Required,Type 2 (Tethered Connector),22.0,4.0,1.0,limited,7.4,61.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0734,Hotel Ganga Grand,Moovattupuzha,Kerala,9.981770565891791,76.57830422508846,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,3.0,2.0,limited,8.7,78.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0735,Eden Wood Resorts,Munnar,Kerala,10.025676321659004,77.05377106161886,Zeon Charging,"Private - For Staff, Visitors or Customers",Type 2 (Tethered Connector),22.0,2.0,0.0,offline,10.0,95.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0736,Club Mahindra Aleppey Resort,Arookutty,Kerala,9.859751104489362,76.33582416512633,Zeon Charging,"Private - For Staff, Visitors or Customers",Type 2 (Tethered Connector),22.0,1.0,0.0,busy,11.3,41.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0738,CGH Marari Beach,Mararikulam,Kerala,9.59603361861292,76.30277023506221,Zeon Charging,Public - Membership Required,Type 2 (Tethered Connector),22.0,3.0,2.0,limited,6.9,75.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0739,Cassia Restaurant,Alappuzha,Kerala,9.518713883149715,76.32748515490442,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,2.0,1.0,limited,8.2,92.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0740,Hotel Aida,Kottayam,Kerala,9.582880475673022,76.52168622035633,Zeon Charging,Public - Membership Required,CCS (Type 2),50.0,1.0,0.0,busy,9.5,38.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0741,The Windsor Castle Hotel,Kottayam,Kerala,9.571548200477336,76.51936940989243,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,4.0,2.0,limited,10.8,55.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0742,Club Mahindra Resort - Thekkadi,Kumali,Kerala,9.603436669871359,77.17154785062633,Zeon Charging,"Private - For Staff, Visitors or Customers",Type 2 (Tethered Connector),22.0,3.0,2.0,limited,12.1,72.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0744,RD Cinemas,Mundakkayam,Kerala,9.544093022031731,76.87733542382585,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,1.0,0.0,busy,7.7,35.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0745,Kanthari Restaurants,Changanassery,Kerala,9.455165469662147,76.54242382238895,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,4.0,0.0,busy,9.0,52.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0746,Mannil Green Solutions,Mavelikkara,Kerala,9.283238233518844,76.53084010596454,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,3.0,2.0,limited,10.3,69.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0747,Phills Hub - Zeon,Pathanamthitta,Kerala,9.31671927074464,76.80097101612563,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,2.0,0.0,busy,11.6,86.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0748,Wyte Portico Hotel,Adoor,Kerala,9.161947571551806,76.72149631338965,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,1.0,0.0,busy,12.9,32.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0749,Pooyappalli Service Co-Operative Bank Ltd,Kollam,Kerala,8.89868209628473,76.7421382501103,Zeon Charging,Public - Membership Required,CCS (Type 2),30.0,4.0,3.0,limited,7.2,49.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0753,N and N Station,Kottiyam,Kerala,8.864731077119629,76.66048322159956,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,4.0,1.0,limited,12.4,46.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0755,Amma Veedu Restaurent,Ayoor,Kerala,8.930368464794824,76.8538199838706,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,2.0,2.0,available,8.0,80.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0756,DM Charging,Parippilli,Kerala,8.812579175105057,76.75675170508435,Zeon Charging,Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,offline,9.3,26.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0757,New Indraprastha (EVOK) EVCS,Kallambalam,Kerala,8.792020363373025,76.77063200499894,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,4.0,4.0,available,10.6,43.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0758,Vazhiyorakkada Hotel,KIlimamoor,Kerala,8.785763001571356,76.8837004391724,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,3.0,2.0,limited,11.9,60.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0759,Astro Burgers,Attingal,Kerala,8.687607887565731,76.8299239538902,Zeon Charging,Public - Membership Required,CCS (Type 2),24.0,2.0,0.0,busy,13.2,77.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0760,Edackodu Bank EVCS,Thiruvananthapuram,Kerala,8.671500192022364,76.83499833192643,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,1.0,0.0,busy,7.5,94.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0763,Kerala EV Vembayam,Thiruvananthapuram,Kerala,8.651754842325019,76.92797970100514,ChargeMod (IN),Public - Membership Required,CCS (Type 2),60.0,2.0,1.0,limited,11.4,74.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0765,Ultralink EVCS Charging Station,Thiruvananthapuram,Kerala,8.33075691265681,77.14237583090846,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,4.0,0.0,busy,7.0,37.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0767,Club Mahindra Resort Poovar,Thiruvananthapuram,Kerala,8.306583673324083,77.08608641188243,Zeon Charging,Public - Membership Required,Type 2 (Tethered Connector),22.0,2.0,2.0,available,9.6,71.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
st_0769,Powerhub EVCS Attukal,Thiruvananthapuram,Kerala,8.466545109222693,76.96080801045262,ChargeMod (IN),Public - Membership Required,CCS (Type 2),30.0,4.0,3.0,limited,12.2,34.0,low,2026-09-12 10:07:06,,,,,,,,,,,,,
